Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:19,2025-09-26 19:44:19,0.216s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:19,2025-09-26 19:44:19,0.238s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:19,2025-09-26 19:44:21,2.013s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:21,2025-09-26 19:44:21,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:21,2025-09-26 19:44:24,2.947s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:21,2025-09-26 19:44:21,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:21,2025-09-26 19:44:22,0.323s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:22,2025-09-26 19:44:22,0.162s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:22,2025-09-26 19:44:22,0.224s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:22,2025-09-26 19:44:22,0.209s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:22,2025-09-26 19:44:24,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:24,2025-09-26 19:44:24,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:24,2025-09-26 19:44:27,2.936s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:24,2025-09-26 19:44:24,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:24,2025-09-26 19:44:25,0.308s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:25,2025-09-26 19:44:25,0.158s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:25,2025-09-26 19:44:25,0.245s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:25,2025-09-26 19:44:25,0.200s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:25,2025-09-26 19:44:27,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:27,2025-09-26 19:44:27,0.003s,PASSED
