Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:44,2025-10-05 17:56:47,2.562s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:44,2025-10-05 17:56:44,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:44,2025-10-05 17:56:45,0.204s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:45,2025-10-05 17:56:45,0.078s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:45,2025-10-05 17:56:45,0.143s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:45,2025-10-05 17:56:45,0.126s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:45,2025-10-05 17:56:47,2.011s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:47,0.000s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:50,2.502s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:47,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:47,0.177s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:47,0.085s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:47,0.110s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:47,2025-10-05 17:56:48,0.120s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:48,2025-10-05 17:56:50,2.003s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:50,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:52,2.599s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:50,0.002s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:50,0.194s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:50,0.095s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:50,0.154s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:50,0.124s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:50,2025-10-05 17:56:52,2.014s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:52,2025-10-05 17:56:52,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:52,2025-10-05 17:56:55,2.633s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:52,2025-10-05 17:56:52,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:52,2025-10-05 17:56:52,0.184s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:52,2025-10-05 17:56:53,0.122s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:53,2025-10-05 17:56:53,0.161s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:53,2025-10-05 17:56:53,0.147s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:53,2025-10-05 17:56:55,2.014s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:55,2025-10-05 17:56:55,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 17:56:55,2025-10-05 17:56:58,2.885s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:55,2025-10-05 17:56:55,0.000s,PASSED
